timesteps,episodes_completed,normalized_reward_mean,extrinsic_reward_mean,intrinsic_reward_mean,speed_penalty_mean,total_reward_mean,episode_return_mean,episode_length_mean,global_parts,ep_parts,global_left_geoms,global_right_geoms,ep_left_geoms,ep_right_geoms,log_std_mean,action_std_mean,randinit_prob,randinit_noise,episode_idx,episode_steps
247808,247,0.0008918735066063108,0.0,0.0002817857142857143,0.0,0.0002817857142857143,2.026249305,1000.0,20.0,18.0,14.0,11.0,3.0,4.0,-0.1362944096326828,0.8725856970338908,0.247,0.32230000000000003,248.0,808.0
249856,249,0.00045395757566480207,0.0,0.00014345238095238094,0.0,0.00014345238095238094,2.0282462150000002,1000.0,20.0,18.0,14.0,11.0,4.0,3.0,-0.13742081820964813,0.8716033623795697,0.249,0.3241,250.0,856.0
251904,251,4.7460587803606194e-05,0.0,1.5e-05,0.0,1.5e-05,2.02928824,1000.0,20.0,18.0,14.0,11.0,4.0,3.0,-0.13854721188545227,0.8706221465857523,0.251,0.3259,252.0,904.0
253952,253,0.001181312176443112,0.0,0.000373452380952381,0.0,0.000373452380952381,2.03070717,1000.0,20.0,18.0,14.0,12.0,6.0,7.0,-0.1396736204624176,0.8696420224462922,0.253,0.3277,254.0,952.0
256000,256,1.5819719468996548e-05,0.0,5e-06,0.0,5e-06,2.033562525,1000.0,20.0,14.0,14.0,12.0,4.0,1.0,-0.14079999923706055,0.868663027593689,0.255,0.3295,256.0,1000.0
258048,258,0.028580602437315437,0.0,0.00903154761904762,0.0,0.00903154761904762,2.036988955,1000.0,20.0,15.0,14.0,14.0,3.0,3.0,-0.14192639291286469,0.8676851219097858,0.258,0.3322,259.0,48.0
260096,260,0.027953079378800517,0.0,0.008836785714285714,0.0,0.008836785714285714,2.04022812,1000.0,20.0,15.0,14.0,14.0,3.0,1.0,-0.14305280148983002,0.8667083041975678,0.26,0.334,261.0,96.0
262144,262,0.02974159259939272,0.0,0.009399285714285714,0.0,0.009399285714285714,2.04110836,1000.0,20.0,15.0,15.0,14.0,3.0,3.0,-0.14417919516563416,0.8657325990621613,0.262,0.3358,263.0,144.0
264192,264,0.03203980396565251,0.0,0.010121666666666666,0.0,0.010121666666666666,2.0416053849999996,1000.0,20.0,17.0,15.0,14.0,4.0,4.0,-0.1453056037425995,0.8647579794502137,0.264,0.3376,265.0,192.0
266240,266,0.00835796282452544,0.0,0.002642857142857143,0.0,0.002642857142857143,2.04298205,1000.0,20.0,16.0,15.0,14.0,3.0,3.0,-0.14643199741840363,0.863784469911483,0.266,0.33940000000000003,267.0,240.0
268288,268,0.002225095203703608,0.0,0.0007035714285714287,0.0,0.0007035714285714287,2.04495241,1000.0,20.0,17.0,15.0,14.0,4.0,3.0,-0.14755840599536896,0.8628120434534943,0.268,0.3412,269.0,288.0
270336,270,0.004889091297520592,0.0,0.0015469047619047621,0.0,0.0015469047619047621,2.04690955,1000.0,20.0,18.0,15.0,14.0,4.0,4.0,-0.1486848145723343,0.8618407117283343,0.27,0.343,271.0,336.0
272384,272,0.0041711611224338275,0.0,0.0013201190476190478,0.0,0.0013201190476190478,2.04885158,1000.0,20.0,19.0,15.0,14.0,4.0,4.0,-0.14981120824813843,0.8608704863315506,0.272,0.3448,273.0,384.0
274432,274,0.0020062520464872394,0.0,0.0006352380952380953,0.0,0.0006352380952380953,2.052054795,1000.0,20.0,18.0,15.0,14.0,4.0,3.0,-0.15093760192394257,0.8599013531752561,0.274,0.3466,275.0,432.0
276480,276,0.0013938458219794475,0.0,0.0004417857142857142,0.0,0.0004417857142857142,2.053445275,1000.0,20.0,18.0,15.0,14.0,4.0,4.0,-0.1520640105009079,0.858933298230747,0.276,0.34840000000000004,277.0,480.0
278528,278,0.0006794830148496495,0.0,0.00021523809523809524,0.0,0.00021523809523809524,2.053937415,1000.0,20.0,16.0,15.0,14.0,3.0,2.0,-0.15319041907787323,0.8579663330977286,0.278,0.3502,279.0,528.0
280576,280,0.0008741486163528858,0.0,0.0002767857142857143,0.0,0.0002767857142857143,2.0544525350000002,1000.0,20.0,17.0,15.0,14.0,5.0,1.0,-0.15431681275367737,0.8570004693196211,0.28,0.35200000000000004,281.0,576.0
282624,282,1.5783864950585145e-05,0.0,5e-06,0.0,5e-06,2.05530361,1000.0,20.0,18.0,15.0,14.0,3.0,2.0,-0.1554432213306427,0.8560356801159433,0.282,0.3538,283.0,624.0
284672,284,3.156550429091109e-05,0.0,1e-05,0.0,1e-05,2.056992415,1000.0,20.0,18.0,15.0,14.0,4.0,3.0,-0.15656961500644684,0.8550719897888341,0.284,0.35559999999999997,285.0,672.0
286720,286,3.1560217176962235e-05,0.0,1e-05,0.0,1e-05,2.05832277,1000.0,20.0,17.0,15.0,14.0,4.0,3.0,-0.15769599378108978,0.8541093970725189,0.286,0.3574,287.0,720.0
288768,288,1.5780715542141446e-05,0.0,5e-06,0.0,5e-06,2.0577268199999996,1000.0,20.0,17.0,15.0,14.0,4.0,2.0,-0.1588224172592163,0.8531478498511207,0.288,0.35919999999999996,289.0,768.0
290816,290,0.0005897160679750564,0.0,0.0001867857142857143,0.0,0.0001867857142857143,2.05873396,1000.0,20.0,16.0,15.0,16.0,2.0,5.0,-0.15994879603385925,0.8521874232250426,0.29,0.361,291.0,816.0
292864,292,3.1575177981465254e-05,0.0,1e-05,0.0,1e-05,2.06051098,1000.0,20.0,18.0,15.0,16.0,4.0,4.0,-0.16107521951198578,0.8512280397412394,0.292,0.3628,293.0,864.0
294912,294,6.312208402576314e-05,0.0,2e-05,0.0,2e-05,2.0623988349999998,1000.0,20.0,18.0,15.0,16.0,4.0,4.0,-0.16220159828662872,0.8502697743311181,0.294,0.3646,295.0,912.0
296960,296,0.0004159244134551214,0.0,0.0001317857142857143,0.0,0.0001317857142857143,2.064671095,1000.0,20.0,19.0,15.0,16.0,4.0,3.0,-0.16332802176475525,0.8493125497159233,0.296,0.3664,297.0,960.0
299008,299,0.009271557079278686,0.0,0.002938571428571428,0.0,0.002938571428571428,2.0679970500000002,1000.0,20.0,6.0,15.0,16.0,1.0,0.0,-0.1644544005393982,0.8483564406584466,0.299,0.3691,300.0,8.0
301056,301,0.02351327431553278,0.0,0.007453928571428572,0.0,0.007453928571428572,2.07008253,1000.0,20.0,13.0,15.0,16.0,3.0,1.0,-0.16558079421520233,0.8474013953083596,0.301,0.3709,302.0,56.0
303104,303,0.023548069134957723,0.0,0.007464642857142858,0.0,0.007464642857142858,2.0707961,1000.0,20.0,12.0,16.0,16.0,6.0,1.0,-0.16670720279216766,0.84644741249663,0.303,0.37270000000000003,304.0,104.0
305152,305,0.03322197933195813,0.0,0.01052714285714286,0.0,0.01052714285714286,2.070573,1000.0,20.0,18.0,16.0,16.0,3.0,3.0,-0.167833611369133,0.8454945036543442,0.305,0.3745,306.0,152.0
307200,307,0.030862361244332247,0.0,0.009778214285714286,0.0,0.009778214285714286,2.072298475,1000.0,20.0,17.0,16.0,16.0,4.0,3.0,-0.16896000504493713,0.8445426801571212,0.307,0.3763,308.0,200.0
309248,309,0.00356732294935745,0.0,0.0011310714285714285,0.0,0.0011310714285714285,2.07511074,1000.0,20.0,16.0,16.0,16.0,3.0,3.0,-0.17008641362190247,0.8435919156137742,0.309,0.3781,310.0,248.0
311296,311,0.00230575145963268,0.0,0.0007310714285714286,0.0,0.0007310714285714286,2.07833503,1000.0,20.0,16.0,16.0,16.0,5.0,3.0,-0.1712128072977066,0.8426422339731744,0.311,0.3799,312.0,296.0
313344,313,0.004547521026070459,0.0,0.0014420238095238097,0.0,0.0014420238095238097,2.079203365,1000.0,20.0,18.0,16.0,16.0,4.0,3.0,-0.17233921587467194,0.8416936089035222,0.313,0.38170000000000004,314.0,344.0
315392,315,0.0023768126589769436,0.0,0.0007535714285714285,0.0,0.0007535714285714285,2.0820225350000006,1000.0,20.0,18.0,16.0,16.0,4.0,4.0,-0.17346560955047607,0.8407460642997973,0.315,0.3835,316.0,392.0
317440,317,0.0009884692821840388,0.0,0.000313452380952381,0.0,0.000313452380952381,2.0831026550000002,1000.0,20.0,17.0,16.0,16.0,4.0,3.0,-0.1745920181274414,0.8397995738894535,0.317,0.38530000000000003,318.0,440.0
319488,319,0.0016138535655396222,0.0,0.0005117857142857143,0.0,0.0005117857142857143,2.0829190850000003,1000.0,20.0,17.0,16.0,17.0,2.0,4.0,-0.17571841180324554,0.8388541615137006,0.319,0.3871,320.0,488.0
321536,321,6.302579227130898e-05,0.0,2e-05,0.0,2e-05,2.084074205,1000.0,20.0,15.0,16.0,19.0,2.0,6.0,-0.17684480547904968,0.8379098134449419,0.321,0.3889,322.0,536.0
323584,323,1.576407829606726e-05,0.0,5e-06,0.0,5e-06,2.08149183,1000.0,20.0,19.0,16.0,19.0,4.0,4.0,-0.17797121405601501,0.8369665160132507,0.323,0.39070000000000005,324.0,584.0
325632,325,0.000425397045044487,0.0,0.00013500000000000003,0.0,0.00013500000000000003,2.0832304,1000.0,20.0,18.0,16.0,19.0,4.0,3.0,-0.17909759283065796,0.836024305437141,0.325,0.3925,326.0,632.0
327680,327,0.001695760024551437,0.0,0.0005383333333333334,0.0,0.0005383333333333334,2.0840292099999997,1000.0,20.0,19.0,16.0,19.0,4.0,4.0,-0.18022401630878448,0.8350831182184196,0.327,0.39430000000000004,328.0,680.0
329728,329,1.57537893596036e-05,0.0,5e-06,0.0,5e-06,2.083440645,1000.0,20.0,19.0,16.0,19.0,4.0,4.0,-0.18135039508342743,0.834143027867298,0.329,0.3961,330.0,728.0
331776,331,1.575744841535464e-05,0.0,5e-06,0.0,5e-06,2.085847075,1000.0,20.0,17.0,16.0,19.0,3.0,3.0,-0.18247681856155396,0.8332039585707376,0.331,0.39790000000000003,332.0,776.0
333824,333,1.576008524440253e-05,0.0,5e-06,0.0,5e-06,2.08709767,1000.0,20.0,18.0,16.0,19.0,4.0,4.0,-0.1836031973361969,0.8322659836735324,0.333,0.39970000000000006,334.0,824.0
335872,335,0.00014707436331584092,0.0,4.6666666666666665e-05,0.0,4.6666666666666665e-05,2.08692767,1000.0,20.0,19.0,16.0,19.0,4.0,4.0,-0.18472962081432343,0.8313290275332434,0.335,0.4015,336.0,872.0
337920,337,4.726053744804858e-05,0.0,1.5e-05,0.0,1.5e-05,2.088071125,1000.0,20.0,17.0,16.0,19.0,4.0,4.0,-0.18585599958896637,0.8303931633296194,0.337,0.40330000000000005,338.0,920.0
339968,339,3.149523613987403e-05,0.0,1e-05,0.0,1e-05,2.08987839,1000.0,20.0,19.0,16.0,19.0,4.0,5.0,-0.1869824081659317,0.8294583279503293,0.339,0.4051,340.0,968.0
342016,342,0.016955671931382144,0.0,0.0053820238095238105,0.0,0.0053820238095238105,2.093121135,1000.0,20.0,12.0,16.0,19.0,1.0,1.0,-0.18810880184173584,0.8285245573307709,0.342,0.40780000000000005,343.0,16.0
344064,344,0.02672786053505769,0.0,0.008484642857142859,0.0,0.008484642857142859,2.09533483,1000.0,20.0,16.0,16.0,19.0,1.0,2.0,-0.18923521041870117,0.8275918255803095,0.344,0.40959999999999996,345.0,64.0
346112,346,0.03177456019759343,0.0,0.010090357142857142,0.0,0.010090357142857142,2.097337095,1000.0,20.0,18.0,16.0,19.0,2.0,4.0,-0.1903616040945053,0.8266601561935869,0.346,0.4114,347.0,112.0
348160,348,0.030336403557405273,0.0,0.009636904761904763,0.0,0.009636904761904763,2.0978941200000003,1000.0,20.0,16.0,16.0,19.0,2.0,4.0,-0.19148801267147064,0.8257295233382287,0.348,0.4132,349.0,160.0
350208,350,0.020360515866742937,0.0,0.00647,0.0,0.00647,2.099302455,1000.0,20.0,17.0,16.0,19.0,4.0,4.0,-0.19261440634727478,0.8247999504560075,0.35,0.415,351.0,208.0
352256,352,0.004648882468006539,0.0,0.0014779761904761906,0.0,0.0014779761904761906,2.09986103,1000.0,20.0,18.0,16.0,19.0,4.0,3.0,-0.1937408298254013,0.8238713994960384,0.352,0.4168,353.0,256.0
354304,354,0.002831719743106356,0.0,0.0009003571428571431,0.0,0.0009003571428571431,2.10160818,1000.0,20.0,18.0,16.0,19.0,4.0,3.0,-0.19486720860004425,0.8229439306772653,0.354,0.41859999999999997,355.0,304.0
356352,356,0.0013849792471807487,0.0,0.00044000000000000007,0.0,0.00044000000000000007,2.1021679449999997,1000.0,20.0,14.0,16.0,19.0,3.0,3.0,-0.1959936022758484,0.8220174937025362,0.356,0.4204,357.0,352.0
358400,358,0.00027539782032990555,0.0,8.750000000000001e-05,0.0,8.750000000000001e-05,2.1018479500000002,1000.0,20.0,19.0,16.0,19.0,4.0,4.0,-0.19712001085281372,0.8210920874378369,0.358,0.4222,359.0,400.0
360448,360,0.0005248099252460435,0.0,0.0001667857142857143,0.0,0.0001667857142857143,2.10257462,1000.0,20.0,18.0,16.0,19.0,4.0,4.0,-0.19824641942977905,0.8201677229718358,0.36,0.424,361.0,448.0
362496,362,1.573371763361634e-05,0.0,5e-06,0.0,5e-06,2.103691405,1000.0,20.0,14.0,16.0,19.0,3.0,2.0,-0.1993728131055832,0.8192444113393954,0.362,0.4258,363.0,496.0
364544,364,0.0015393490994002651,0.0,0.0004894047619047619,0.0,0.0004894047619047619,2.1022778399999997,1000.0,20.0,19.0,16.0,19.0,4.0,4.0,-0.20049922168254852,0.8183221269398767,0.364,0.4276,365.0,544.0
366592,366,0.0008129338677970504,0.0,0.00025845238095238097,0.0,0.00025845238095238097,2.10300915,1000.0,20.0,19.0,16.0,19.0,4.0,3.0,-0.20162561535835266,0.8174008930047625,0.366,0.4294,367.0,592.0
368640,368,0.00011004982812146175,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.104774865,1000.0,20.0,18.0,16.0,19.0,4.0,4.0,-0.2027519941329956,0.8164807083240431,0.368,0.4312,369.0,640.0
370688,370,0.0005872125642348256,0.0,0.0001867857142857143,0.0,0.0001867857142857143,2.1054936800000004,1000.0,20.0,18.0,16.0,19.0,5.0,4.0,-0.20387841761112213,0.8155615230778613,0.37,0.433,371.0,688.0
372736,372,6.28555220062298e-05,0.0,2e-05,0.0,2e-05,2.1062689199999998,1000.0,20.0,18.0,16.0,19.0,4.0,4.0,-0.20500479638576508,0.8146434090579932,0.372,0.4348,373.0,736.0
374784,374,0.0007417201152330159,0.0,0.000235952380952381,0.0,0.000235952380952381,2.106048925,1000.0,20.0,19.0,16.0,19.0,4.0,3.0,-0.2061312198638916,0.8137262922236684,0.374,0.4366,375.0,784.0
376832,376,4.715500843728289e-05,0.0,1.5e-05,0.0,1.5e-05,2.10733429,1000.0,20.0,18.0,16.0,19.0,4.0,4.0,-0.20725759863853455,0.8128102442051126,0.376,0.4384,377.0,832.0
378880,378,0.000571104005432385,0.0,0.00018178571428571432,0.0,0.00018178571428571432,2.110264655,1000.0,20.0,19.0,16.0,19.0,4.0,4.0,-0.20838402211666107,0.8118951911281669,0.378,0.44020000000000004,379.0,880.0
380928,380,0.0,0.0,0.0,0.0,0.0,2.113093945,1000.0,20.0,17.0,16.0,19.0,3.0,3.0,-0.20951040089130402,0.8109812044618695,0.38,0.442,381.0,928.0
382976,382,0.0,0.0,0.0,0.0,0.0,2.11472573,1000.0,20.0,16.0,16.0,19.0,4.0,6.0,-0.21063679456710815,0.8100682346402127,0.382,0.44380000000000003,383.0,976.0
385024,385,0.021024986121070177,0.0,0.006691547619047619,0.0,0.006691547619047619,2.114833595,1000.0,20.0,13.0,16.0,19.0,2.0,1.0,-0.21176321804523468,0.8091562684882994,0.385,0.4465,386.0,24.0
387072,387,0.030095371953164314,0.0,0.00958154761904762,0.0,0.00958154761904762,2.11633419,1000.0,20.0,17.0,16.0,19.0,2.0,6.0,-0.21288961172103882,0.8082453531057112,0.387,0.44830000000000003,388.0,72.0
389120,389,0.028237741472955578,0.0,0.008993333333333332,0.0,0.008993333333333332,2.1187911,1000.0,20.0,15.0,16.0,19.0,3.0,4.0,-0.21401600539684296,0.8073354631947984,0.389,0.4501,390.0,120.0
391168,391,0.028901929148653374,0.0,0.009206428571428574,0.0,0.009206428571428574,2.1201374150000003,1000.0,20.0,16.0,16.0,19.0,3.0,2.0,-0.2151424139738083,0.8064265855844338,0.391,0.4519,392.0,168.0
393216,393,0.020506285773830436,0.0,0.006538214285714287,0.0,0.006538214285714287,2.1225492050000003,1000.0,20.0,18.0,16.0,20.0,4.0,4.0,-0.21626880764961243,0.8055187431683956,0.393,0.4537,394.0,216.0
395264,395,0.0009450565521098422,0.0,0.00030166666666666666,0.0,0.00030166666666666666,2.1235493250000004,1000.0,20.0,18.0,16.0,20.0,4.0,5.0,-0.21739521622657776,0.8046119107749594,0.395,0.4555,396.0,264.0
397312,397,0.0021254759410073575,0.0,0.0006786904761904762,0.0,0.0006786904761904762,2.12525968,1000.0,20.0,17.0,16.0,20.0,3.0,4.0,-0.2185216099023819,0.8037061112463865,0.397,0.45730000000000004,398.0,312.0
399360,399,0.003065879068007956,0.0,0.000978690476190476,0.0,0.000978690476190476,2.12662968,1000.0,20.0,18.0,16.0,20.0,3.0,4.0,-0.21964801847934723,0.8028013194675955,0.399,0.4591,400.0,360.0
401408,401,0.0,0.0,0.0,0.0,0.0,2.126958615,1000.0,20.0,18.0,16.0,20.0,4.0,4.0,-0.22077441215515137,0.8018975582294463,0.401,0.46090000000000003,402.0,408.0
403456,403,0.0,0.0,0.0,0.0,0.0,2.12757005,1000.0,20.0,16.0,16.0,20.0,5.0,4.0,-0.2219008207321167,0.8009948024733735,0.403,0.4627,404.0,456.0
405504,405,3.1278230433402e-05,0.0,1e-05,0.0,1e-05,2.1272912450000003,1000.0,20.0,18.0,16.0,20.0,3.0,5.0,-0.22302721440792084,0.8000930749389514,0.405,0.4645,406.0,504.0
407552,407,0.000313426525945844,0.0,0.00010023809523809525,0.0,0.00010023809523809525,2.12841565,1000.0,20.0,19.0,16.0,20.0,4.0,5.0,-0.22415359318256378,0.7991923744417913,0.407,0.4663,408.0,552.0
409600,409,0.0,0.0,0.0,0.0,0.0,2.128699225,1000.0,20.0,18.0,16.0,20.0,4.0,3.0,-0.2252800166606903,0.7982926522169321,0.409,0.46809999999999996,410.0,600.0
411648,411,4.6889000067687566e-05,0.0,1.5e-05,0.0,1.5e-05,2.1290675550000002,1000.0,20.0,19.0,16.0,20.0,4.0,3.0,-0.22640641033649445,0.7973939666539196,0.411,0.4699,412.0,648.0
413696,413,0.00014065367048358738,0.0,4.5e-05,0.0,4.5e-05,2.12918113,1000.0,20.0,18.0,16.0,20.0,4.0,3.0,-0.22753281891345978,0.796496280926027,0.413,0.4717,414.0,696.0
415744,415,1.5626878666620843e-05,0.0,5e-06,0.0,5e-06,2.1300813749999996,1000.0,20.0,18.0,16.0,20.0,4.0,4.0,-0.22865919768810272,0.7955996295004775,0.415,0.4735,416.0,744.0
417792,417,4.6872683357544814e-05,0.0,1.5e-05,0.0,1.5e-05,2.131313165,1000.0,20.0,19.0,16.0,20.0,4.0,4.0,-0.22978560626506805,0.7947039637914475,0.417,0.4753,418.0,792.0
419840,419,3.124939418349807e-05,0.0,1e-05,0.0,1e-05,2.131471495,1000.0,20.0,18.0,16.0,20.0,4.0,4.0,-0.2309120148420334,0.793809306399959,0.419,0.47709999999999997,420.0,840.0
421888,421,4.685341902743181e-05,0.0,1.5e-05,0.0,1.5e-05,2.1326181650000002,1000.0,20.0,18.0,16.0,20.0,4.0,3.0,-0.23203840851783752,0.7929156680062377,0.421,0.4789,422.0,888.0
423936,423,0.00046864282927279574,0.0,0.00015,0.0,0.00015,2.1330484100000002,1000.0,20.0,16.0,16.0,20.0,4.0,3.0,-0.23316481709480286,0.792023023832394,0.423,0.4807,424.0,936.0
425984,425,1.5619112003339594e-05,0.0,5e-06,0.0,5e-06,2.132289845,1000.0,20.0,17.0,16.0,20.0,4.0,6.0,-0.234291210770607,0.7911313963633011,0.425,0.4825,426.0,984.0
428032,428,0.030297632193452315,0.0,0.009699047619047621,0.0,0.009699047619047621,2.1325464,1000.0,20.0,16.0,16.0,20.0,3.0,3.0,-0.23541761934757233,0.7902407608768259,0.428,0.4852,429.0,32.0
430080,430,0.028036288149861744,0.0,0.008981785714285715,0.0,0.008981785714285715,2.133660325,1000.0,20.0,15.0,16.0,20.0,2.0,4.0,-0.23654401302337646,0.7893511398072448,0.43,0.487,431.0,80.0
432128,432,0.02789440826181004,0.0,0.008938333333333333,0.0,0.008938333333333333,2.13340402,1000.0,20.0,16.0,16.0,20.0,2.0,2.0,-0.2376704216003418,0.7884625084880561,0.432,0.4888,433.0,128.0
434176,434,0.033053330520534586,0.0,0.010593333333333335,0.0,0.010593333333333335,2.133237,1000.0,20.0,19.0,16.0,21.0,2.0,4.0,-0.23879681527614594,0.7875748893030529,0.434,0.49060000000000004,435.0,176.0
436224,436,0.005105411158403139,0.0,0.0016373809523809524,0.0,0.0016373809523809524,2.134407125,1000.0,20.0,18.0,16.0,21.0,3.0,4.0,-0.23992320895195007,0.7866882693638085,0.436,0.4924,437.0,224.0
438272,438,0.003918926930683788,0.0,0.0012570238095238094,0.0,0.0012570238095238094,2.13384022,1000.0,20.0,18.0,16.0,21.0,3.0,3.0,-0.2410496175289154,0.7858026358360407,0.438,0.49420000000000003,439.0,272.0
440320,440,0.0035552316795903105,0.0,0.0011404761904761907,0.0,0.0011404761904761907,2.1334617700000003,1000.0,20.0,17.0,16.0,21.0,3.0,3.0,-0.24217601120471954,0.7849180110280309,0.44,0.496,441.0,320.0
442368,442,0.0008237659045679499,0.0,0.0002642857142857143,0.0,0.0002642857142857143,2.13089642,1000.0,20.0,18.0,16.0,21.0,5.0,2.0,-0.24330241978168488,0.7840343704118089,0.442,0.4978,443.0,368.0
444416,444,0.000816206214519191,0.0,0.00026178571428571424,0.0,0.00026178571428571424,2.1321766600000003,1000.0,20.0,17.0,16.0,21.0,2.0,3.0,-0.244428813457489,0.7831517362454566,0.444,0.49960000000000004,445.0,416.0
446464,446,0.0008347751991662662,0.0,0.00026773809523809525,0.0,0.00026773809523809525,2.1317796399999995,1000.0,20.0,18.0,16.0,21.0,3.0,2.0,-0.24555522203445435,0.7822700840561981,0.446,0.5014000000000001,447.0,464.0
448512,448,0.0004990502631273658,0.0,0.00016,0.0,0.00016,2.1316752350000003,1000.0,20.0,19.0,16.0,21.0,4.0,4.0,-0.2466816008090973,0.7813894476956388,0.448,0.5032,449.0,512.0
450560,450,0.0010036407280184898,0.0,0.00032178571428571434,0.0,0.00032178571428571434,2.131400235,1000.0,20.0,18.0,16.0,21.0,4.0,3.0,-0.24780800938606262,0.7805097794457451,0.45,0.505,451.0,560.0
452608,452,0.0,0.0,0.0,0.0,0.0,2.132120235,1000.0,20.0,18.0,16.0,21.0,4.0,3.0,-0.24893440306186676,0.7796311131212712,0.452,0.5068,453.0,608.0
454656,454,6.240474902426813e-05,0.0,2e-05,0.0,2e-05,2.129698215,1000.0,20.0,18.0,16.0,21.0,4.0,4.0,-0.2500607967376709,0.778753435963788,0.454,0.5086,455.0,656.0
456704,456,0.0006796011334794286,0.0,0.00021773809523809522,0.0,0.00021773809523809522,2.1303652399999997,1000.0,20.0,18.0,16.0,21.0,4.0,2.0,-0.25118720531463623,0.7778767352684647,0.456,0.5104,457.0,704.0
458752,458,0.0016593618331628595,0.0,0.0005317857142857143,0.0,0.0005317857142857143,2.12906453,1000.0,20.0,18.0,16.0,21.0,4.0,3.0,-0.25231361389160156,0.7770010215403556,0.458,0.5122,459.0,752.0
460800,460,3.903389268428055e-05,0.0,1.25e-05,0.0,1.25e-05,2.1262940550000002,1000.0,20.0,18.0,16.0,21.0,4.0,4.0,-0.2534400224685669,0.7761262936683581,0.46,0.514,461.0,800.0
462848,462,1.5613485443142706e-05,0.0,5e-06,0.0,5e-06,2.12601084,1000.0,20.0,18.0,16.0,21.0,4.0,4.0,-0.25456640124320984,0.7752525736469474,0.462,0.5158,463.0,848.0
464896,464,0.0,0.0,0.0,0.0,0.0,2.126099885,1000.0,20.0,18.0,18.0,21.0,4.0,3.0,-0.25569280982017517,0.7743798141328577,0.464,0.5176000000000001,465.0,896.0
466944,466,3.123315006439036e-05,0.0,1e-05,0.0,1e-05,2.12486025,1000.0,20.0,15.0,18.0,21.0,3.0,4.0,-0.2568191885948181,0.7735080602014374,0.466,0.5194000000000001,467.0,944.0
468992,468,0.00018253310347690968,0.0,5.845238095238096e-05,0.0,5.845238095238096e-05,2.12338989,1000.0,20.0,18.0,18.0,22.0,4.0,2.0,-0.25794562697410583,0.7726372415895701,0.468,0.5212,469.0,992.0
471040,471,0.027326337022226907,0.0,0.008757500000000001,0.0,0.008757500000000001,2.124499895,1000.0,20.0,16.0,18.0,22.0,3.0,2.0,-0.2590720057487488,0.7717674493498644,0.471,0.5239,472.0,40.0
473088,473,0.027647708622532137,0.0,0.00886154761904762,0.0,0.00886154761904762,2.124567395,1000.0,20.0,15.0,18.0,22.0,3.0,3.0,-0.2601984441280365,0.7708985903249795,0.473,0.5257,474.0,88.0
475136,475,0.031773877275811845,0.0,0.010185119047619047,0.0,0.010185119047619047,2.123789065,1000.0,20.0,18.0,18.0,22.0,4.0,4.0,-0.26132479310035706,0.7700307783113353,0.475,0.5275,476.0,136.0
477184,477,0.03235595108265984,0.0,0.010375119047619048,0.0,0.010375119047619048,2.1228740649999995,1000.0,20.0,18.0,18.0,22.0,4.0,5.0,-0.2624512314796448,0.7691638744379748,0.477,0.5293,478.0,184.0
479232,479,0.007313035935841952,0.0,0.0023457142857142856,0.0,0.0023457142857142856,2.122845855,1000.0,20.0,18.0,18.0,22.0,4.0,3.0,-0.2635776400566101,0.7682979694256871,0.479,0.5311,480.0,232.0
481280,481,0.0021942954226919272,0.0,0.0007036904761904762,0.0,0.0007036904761904762,2.1222147899999997,1000.0,20.0,16.0,18.0,22.0,6.0,4.0,-0.26470398902893066,0.7674330849696848,0.481,0.5328999999999999,482.0,280.0
483328,483,0.0010288210852911009,0.0,0.0003300000000000001,0.0,0.0003300000000000001,2.121764555,1000.0,20.0,16.0,18.0,22.0,3.0,5.0,-0.265830397605896,0.7665691284359015,0.483,0.5347,484.0,328.0
485376,485,0.0019851201539192636,0.0,0.0006367857142857143,0.0,0.0006367857142857143,2.1224148,1000.0,20.0,18.0,18.0,22.0,3.0,4.0,-0.26695680618286133,0.7657061445222815,0.485,0.5365,486.0,376.0
487424,487,0.0031915778206300987,0.0,0.0010235714285714286,0.0,0.0010235714285714286,2.123516945,1000.0,20.0,19.0,18.0,22.0,3.0,4.0,-0.26808324456214905,0.7648441093397425,0.487,0.5383,488.0,424.0
489472,489,0.0007069849021110043,0.0,0.0002267857142857143,0.0,0.0002267857142857143,2.125976595,1000.0,20.0,19.0,18.0,22.0,4.0,4.0,-0.269209623336792,0.7639830901769596,0.489,0.5401,490.0,472.0
491520,491,0.0009874631258729274,0.0,0.0003167857142857143,0.0,0.0003167857142857143,2.127283745,1000.0,20.0,17.0,18.0,22.0,5.0,4.0,-0.27033600211143494,0.7631230403018913,0.491,0.5419,492.0,520.0
493568,493,0.0013770166123971864,0.0,0.0004417857142857143,0.0,0.0004417857142857143,2.1260554149999997,1000.0,20.0,19.0,18.0,22.0,4.0,4.0,-0.27146241068840027,0.762263935906131,0.493,0.5437,494.0,568.0
495616,495,0.0003223540856763424,0.0,0.00010345238095238097,0.0,0.00010345238095238097,2.126162325,1000.0,20.0,18.0,18.0,22.0,3.0,2.0,-0.2725888192653656,0.761405798668121,0.495,0.5455,496.0,616.0
497664,497,0.00024928542949934047,0.0,8e-05,0.0,8e-05,2.1244067299999996,1000.0,20.0,16.0,18.0,22.0,2.0,3.0,-0.27371522784233093,0.7605486274990597,0.497,0.5473,498.0,664.0
